Valor_Real,Valor_Previsto
0.29034582132564846,0.2086527377521617
0.8256484149855907,0.8116450528338145
0.8919308357348703,0.7159293948126807
0.2853025936599425,0.1855427473583097
0.0,0.13234390009606134
0.022334293948126804,0.10213496637848216
